2236,8,surroundings,2.01,2.07,0.06
2236,9,as,2.07,3.01,0.94
2236,10,well,3.01,3.02,0.01
2236,11,as,3.02,3.04,0.02
2236,12,for,3.04,3.05,0.01
2236,13,the,3.05,3.06,0.01
2236,14,food,3.06,3.09,0.03
2236,15,and,3.09,4.03,0.94
2236,16,sometimes,4.03,4.09,0.06
2236,17,this,4.09,5.01,0.92
2236,18,is,5.01,5.03,0.02
2236,19,worth,5.03,5.07,0.04
2236,20,paying,5.07,5.08,0.01
2236,21,for,5.08,6.02,0.94
2237,0,the,0.03,0.08,0.05
2237,1,restaurants,0.08,1.03,0.95
2237,2,at,1.03,1.04,0.01
2237,3,the,1.04,1.05,0.01
2237,4,present,1.05,1.08,0.03
2237,5,day,1.08,2.0,0.92
2237,6,that,2.0,2.05,0.05
2237,7,approach,2.05,2.08,0.03
2237,8,nearest,2.08,3.03,0.95
2237,9,the,3.03,3.05,0.02
2237,10,old,3.05,3.07,0.02
2237,11,Bohemian,3.07,4.03,0.96
2237,12,restaurants,4.03,4.09,0.06
2237,13,of,4.09,5.0,0.91
2237,14,pre-fire,5.0,5.05,0.05
2237,15,days,5.05,5.09,0.04
2237,16,of,5.09,6.02,0.93
2237,17,the,6.02,6.03,0.01
2237,18,French,6.03,6.06,0.03
2237,19,class,6.06,7.0,0.94
2237,20,are,7.0,7.06,0.06
2237,21,Jacks,7.06,8.01,0.95
2237,22,in,8.01,8.03,0.02
2237,23,Sacramento,8.03,8.09,0.06
2237,24,Street,8.09,9.02,0.93
2237,25,between,9.02,9.05,0.03
2237,26,Montgomery,9.05,10.01,0.96
2237,27,and,10.01,10.02,0.01
2237,28,Kearny,10.02,10.06,0.04
2237,29,Felix,10.06,11.05,0.99
2237,30,in,11.05,11.09,0.04
2237,31,Montgomery,11.09,12.04,0.95
2237,32,Street,12.04,12.07,0.03
2237,33,between,12.07,12.09,0.02
2237,34,clay,12.09,13.03,0.94
2237,35,and,13.03,13.05,0.02
2237,36,Washington,13.05,14.01,0.96
2237,37,and,14.01,14.07,0.06
2237,38,the,14.07,14.08,0.01
2237,39,poodle,14.08,15.01,0.93
2237,40,dog,15.01,15.02,0.01
2237,41,there,15.02,15.05,0.03
2237,42,is,15.05,15.06,0.01
2237,43,Frank's,15.06,16.02,0.96
2237,44,in,16.02,16.06,0.04
2237,45,Bush,16.06,16.08,0.02
2237,46,Street,16.08,17.01,0.93
2237,47,between,17.01,17.04,0.03
2237,48,Kearny,17.04,17.08,0.04
2237,49,and,17.08,18.0,0.92
2237,50,Grant,18.0,18.03,0.03
2237,51,Avenue,18.03,18.07,0.04
2238,0,did,0.0,0.05,0.05
2238,1,either,0.05,0.06,0.01
2238,2,of,0.06,0.08,0.02
2238,3,these,0.08,0.09,0.01
2238,4,restaurants,0.09,1.07,0.98
2238,5,you,1.07,1.08,0.01
2238,6,will,1.08,1.09,0.01
2238,7,be,1.09,2.01,0.92
2238,8,served,2.01,2.05,0.04
2238,9,with,2.05,2.06,0.01
2238,10,the,2.06,2.07,0.01
2238,11,best,2.07,3.0,0.93
2238,12,the,3.0,3.01,0.01
2238,13,market,3.01,3.04,0.03
2238,14,of,3.04,3.05,0.01
2238,15,Ford's,3.05,4.0,0.95
2238,16,cooked,4.0,4.05,0.05
2238,17,the,4.05,4.07,0.02
2238,18,right,4.07,5.0,0.93
2238,19,way,5.0,5.03,0.03
2239,0,in,0.03,0.07,0.04
2239,1,the,0.07,0.08,0.01
2239,2,same,0.08,1.01,0.93
2239,3,district,1.01,1.06,0.05
2239,4,is,1.06,1.08,0.02
2239,5,the,1.08,1.09,0.01
2239,6,mint,1.09,2.03,0.94
2239,7,in,2.03,2.06,0.03
2239,8,Commercial,2.06,3.0,0.94
2239,9,Street,3.0,3.03,0.03
2239,10,between,3.03,3.06,0.03
2239,11,Montgomery,3.06,4.02,0.96
2239,12,and,4.02,4.03,0.01
2239,13,Kearny,4.03,4.07,0.04
2239,14,streets,4.07,4.07,0.0
2240,0,it,0.0,0.04,0.04
2240,1,is,0.04,0.05,0.01
2240,2,changed,0.05,0.09,0.04
2240,3,from,0.09,1.0,0.91
2240,4,what,1.0,1.03,0.03
2240,5,it,1.03,1.03,0.0
2240,6,was,1.03,1.06,0.03
2240,7,in,1.06,1.07,0.01
2240,8,the,1.07,1.08,0.01
2240,9,old,1.08,1.09,0.01
2240,10,days,1.09,2.03,0.94
2240,11,but,2.03,2.08,0.05
2240,12,is,2.08,3.0,0.92
2240,13,still,3.0,3.03,0.03
2240,14,an,3.03,3.07,0.04
2240,15,excellent,3.07,4.02,0.95
2240,16,place,4.02,4.03,0.01
2240,17,to,4.03,4.04,0.01
2240,18,dine,4.04,4.08,0.04
2241,0,it,0.0,0.04,0.04
2241,1,is,0.04,0.06,0.02
2241,2,an,0.06,0.07,0.01
2241,3,idea,0.07,1.01,0.94
2241,4,that,1.01,1.03,0.02
2241,5,is,1.03,1.03,0.0
2241,6,worthwhile,1.03,1.07,0.04
2241,7,but,1.07,2.06,0.99
2241,8,unfortunately,2.06,3.05,0.99
2241,9,the,3.05,3.08,0.03
2241,10,Proprietors,3.08,4.04,0.96
2241,11,depend,4.04,4.08,0.04
2241,12,too,4.08,4.09,0.01
2241,13,much,4.09,5.0,0.91
2241,14,on,5.0,5.03,0.03
2241,15,the,5.03,5.05,0.02
2241,16,decorative,5.05,5.07,0.02
2241,17,feature,5.07,6.03,0.96
2241,18,and,6.03,7.0,0.97
2241,19,too,7.0,7.01,0.01
2241,20,little,7.01,7.03,0.02
2241,21,on,7.03,7.05,0.02
2241,22,the,7.05,7.06,0.01
2241,23,food,7.06,7.09,0.03
2241,24,and,7.09,8.01,0.92
2241,25,how,8.01,8.02,0.01
2241,26,they,8.02,8.04,0.02
2241,27,serve,8.04,8.06,0.02
2241,28,it,8.06,8.08,0.02
2242,0,the,0.03,0.07,0.04
2242,1,flytrap,0.07,1.03,0.96
2242,2,and,1.03,1.06,0.03
2242,3,Charlie's,1.06,2.0,0.94
2242,4,fashion,2.0,2.05,0.05
2242,5,the,2.05,2.09,0.04
2242,6,first,2.09,3.02,0.93
2242,7,consider,3.02,3.07,0.05
2242,8,Street,3.07,4.0,0.93
2242,9,near,4.0,4.02,0.02
2242,10,Kearny,4.02,4.05,0.03
2242,11,and,4.05,4.09,0.04
2242,12,the,4.09,5.01,0.92
2242,13,other,5.01,5.03,0.02
2242,14,in,5.03,5.04,0.01
2242,15,marketing,5.04,5.09,0.05
2242,16,your,5.09,6.0,0.91
2242,17,sitter,6.0,6.03,0.03
2242,18,serve,6.03,6.09,0.06
2242,19,well,6.09,7.01,0.92
2242,20,cooked,7.01,7.04,0.03
2242,21,Foods,7.04,7.07,0.03
2242,22,especially,7.07,8.0,0.93
2242,23,soup,8.0,8.06,0.06
2242,24,salads,8.06,9.05,0.99
2242,25,and,9.05,9.06,0.01
2242,26,fish,9.06,10.0,0.94
2243,0,of,0.02,0.06,0.04
2243,1,course,0.06,0.09,0.03
2243,2,these,0.09,1.01,0.92
2243,3,are,1.01,1.03,0.02
2243,4,not,1.03,1.04,0.01
2243,5,the,1.04,1.06,0.02
2243,6,entire,1.06,1.09,0.03
2243,7,menus,1.09,2.05,0.96
2243,8,but,2.05,2.09,0.04
2243,9,of,2.09,3.0,0.91
2243,10,all,3.0,3.0,0.0
2243,11,the,3.0,3.02,0.02
2243,12,well-prepared,3.02,3.07,0.05
2243,13,dishes,3.07,4.03,0.96
2243,14,these,4.03,4.06,0.03
2243,15,are,4.06,4.08,0.02
2243,16,their,4.08,5.0,0.92
2243,17,best,5.0,5.04,0.04
2244,0,both,0.02,0.07,0.05
2244,1,serve,0.07,1.0,0.93
2244,2,good,1.0,1.02,0.02
2244,3,Spanish,1.02,1.05,0.03
2244,4,dinners,1.05,1.09,0.04
2244,5,at,1.09,2.01,0.92
2244,6,reasonable,2.01,2.04,0.03
2244,7,prices,2.04,3.0,0.96
2245,0,his,0.01,0.05,0.04
2245,1,prices,0.05,0.08,0.03
2245,2,are,0.08,1.0,0.92
2245,3,moderate,1.0,1.04,0.04
2245,4,and,1.04,1.07,0.03
2245,5,is,1.07,1.09,0.02
2245,6,cooking,1.09,2.02,0.93
2245,7,and,2.02,2.03,0.01
2245,8,Vines,2.03,2.07,0.04
2245,9,of,2.07,2.08,0.01
2245,10,the,2.08,2.09,0.01
2245,11,best,2.09,3.02,0.93
2245,12,and,3.02,3.05,0.03
2245,13,will,3.05,3.07,0.02
2245,14,satisfy,3.07,4.0,0.93
2245,15,the,4.0,4.02,0.02
2245,16,most,4.02,4.05,0.03
2245,17,critical,4.05,4.09,0.04
2245,18,of,4.09,5.0,0.91
2245,19,the,5.0,5.01,0.01
2245,20,gourmets,5.01,5.05,0.04
2246,0,at,0.03,0.07,0.04
2246,1,the,0.07,0.08,0.01
2246,2,corner,0.08,1.01,0.93
2246,3,of,1.01,1.02,0.01
2246,4,market,1.02,1.05,0.03
2246,5,and,1.05,1.06,0.01
2246,6,Eddy,1.06,1.09,0.03
2246,7,streets,1.09,2.04,0.95
2246,8,is,2.04,2.05,0.01
2246,9,the,2.05,2.06,0.01
2246,10,Odeon,2.06,3.0,0.94
2246,11,down,3.0,3.05,0.05
2246,12,in,3.05,3.06,0.01
2246,13,the,3.06,3.06,0.0
2246,14,basement,3.06,3.09,0.03
2246,15,with,3.09,4.02,0.93
2246,16,decorations,4.02,5.0,0.98
2246,17,of,5.0,5.02,0.02
2246,18,most,5.02,5.05,0.03
2246,19,garish,5.05,6.0,0.95
2246,20,order,6.0,6.04,0.04
2247,0,one,0.01,0.06,0.05
2247,1,can,0.06,0.08,0.02
2247,2,almost,0.08,1.0,0.92
2247,3,imagine,1.0,1.03,0.03
2247,4,himself,1.03,1.08,0.05
2247,5,in,1.08,2.03,0.95
2247,6,one,2.03,2.04,0.01
2247,7,of,2.04,2.05,0.01
2247,8,the,2.05,2.06,0.01
2247,9,famous,2.06,2.08,0.02
2247,10,rathskellers,2.08,3.07,0.99
2247,11,of,3.07,3.08,0.01
2247,12,old,3.08,4.0,0.92
2247,13,Heidelberg,4.0,4.03,0.03
2247,14,not,4.03,5.02,0.99
2247,15,at,5.02,5.03,0.01
2247,16,the,5.03,5.04,0.01
2247,17,Schloss,5.04,5.06,0.02
2247,18,of,5.06,5.09,0.03
2247,19,course,5.09,6.02,0.93
2247,20,for,6.02,6.05,0.03
2247,21,who,6.05,6.06,0.01
2247,22,you,6.06,6.08,0.02
2247,23,cannot,6.08,7.0,0.92
2247,24,look,7.0,7.02,0.02
2247,25,down,7.02,7.06,0.04
2247,26,in,7.06,7.06,0.0
2247,27,the,7.06,7.07,0.01
2247,28,beiser,7.07,8.01,0.94
2247,29,as,8.01,8.03,0.02
2247,30,it,8.03,8.04,0.01
2247,31,flows,8.04,8.08,0.04
2247,32,beneath,8.08,8.09,0.01
2247,33,the,8.09,9.01,0.92
2247,34,windows,9.01,9.05,0.04
2247,35,of,9.05,9.07,0.02
2247,36,the,9.07,9.07,0.0
2247,37,great,9.07,10.0,0.93
2247,38,wine,10.0,10.02,0.02
2247,39,stood,10.02,10.05,0.03
2247,40,on,10.05,10.07,0.02
2247,41,the,10.07,10.08,0.01
2247,42,hill,10.08,11.0,0.92
2248,0,but,0.02,0.09,0.07
2248,1,if,0.09,1.05,0.96
2248,2,you,1.05,1.07,0.02
2248,3,really,1.07,2.0,0.93
2248,4,love,2.0,2.04,0.04
2248,5,good,2.04,2.07,0.03
2248,6,music,2.07,2.08,0.01
2248,7,music,2.08,4.0,1.92
2248,8,that,4.0,4.02,0.02
2248,9,has,4.02,4.03,0.01
2248,10,Melody,4.03,4.09,0.06
2248,11,and,4.09,5.03,0.94
2248,12,Rhythm,5.03,5.06,0.03
2248,13,and,5.06,5.09,0.03
2248,14,soothing,5.09,6.05,0.96
2248,15,Cadence's,6.05,7.01,0.96
2248,16,go,7.01,7.09,0.08
2248,17,to,7.09,8.0,0.91
2248,18,the,8.0,8.01,0.01
2248,19,Heidelberg,8.01,8.04,0.03
2248,20,in,8.04,8.08,0.04
2248,21,and,8.08,9.01,0.93
2248,22,listen,9.01,9.04,0.03
2248,23,to,9.04,9.05,0.01
2248,24,the,9.05,9.06,0.01
2248,25,concert,9.06,9.09,0.03
2248,26,which,9.09,10.03,0.94
2248,27,is,10.03,10.03,0.0
2248,28,a,10.03,10.04,0.01
2248,29,feature,10.04,10.06,0.02
2248,30,of,10.06,10.08,0.02
2248,31,the,10.08,10.09,0.01
2248,32,place,10.09,11.03,0.94
2248,33,every,11.03,11.07,0.04
2248,34,evening,11.07,12.0,0.93
2249,0,we,0.03,0.07,0.04
2249,1,finally,0.07,1.0,0.93
2249,2,got,1.0,1.02,0.02
2249,3,him,1.02,1.04,0.02
2249,4,to,1.04,1.05,0.01
2249,5,select,1.05,1.08,0.03
2249,6,the,1.08,2.01,0.93
2249,7,one,2.01,2.03,0.02
2249,8,prized,2.03,2.08,0.05
2249,9,above,2.08,2.09,0.01
2249,10,all,2.09,3.03,0.94
2249,11,others,3.03,3.07,0.04
2249,12,and,3.07,4.04,0.97
2249,13,this,4.04,4.06,0.02
2249,14,is,4.06,4.08,0.02
2249,15,what,4.08,5.0,0.92
2249,16,Chef,5.0,5.03,0.03
2249,17,Schuyler,5.03,5.07,0.04
2249,18,gave,5.07,6.0,0.93
2249,19,us,6.0,6.02,0.02
2250,0,do,0.01,0.05,0.04
2250,1,the,0.05,0.06,0.01
2250,2,pickle,0.06,0.09,0.03
2250,3,add,0.09,1.05,0.96
2250,4,two,1.05,1.07,0.02
2250,5,large,1.07,1.09,0.02
2250,6,onions,1.09,2.05,0.96
2250,7,cut,2.05,2.07,0.02
2250,8,in,2.07,2.08,0.01
2250,9,quarters,2.08,3.01,0.93
2250,10,to,3.01,4.0,0.99
2250,11,fresh,4.0,4.02,0.02
2250,12,carrots,4.02,4.08,0.06
2250,13,and,4.08,5.01,0.93
2250,14,about,5.01,5.04,0.03
2250,15,1,5.04,5.07,0.03
2250,16,oz,5.07,6.01,0.94
2250,17,of,6.01,6.05,0.04
2250,18,mixed,6.05,6.09,0.04
2250,19,whole,6.09,7.06,0.97
2250,20,allspice,7.06,7.09,0.03
2250,21,black,7.09,8.07,0.98
2250,22,Peppers,8.07,9.01,0.94
2250,23,cloves,9.01,9.07,0.06
2250,24,and,9.07,9.08,0.01
2250,25,bay,9.08,9.09,0.01
2250,26,leaves,9.09,10.02,0.93
2251,0,put,0.0,0.04,0.04
2251,1,in,0.04,0.05,0.01
2251,2,the,0.05,0.06,0.01
2251,3,oven,0.06,0.07,0.01
2251,4,and,0.07,1.01,0.94
2251,5,brown,1.01,1.05,0.04
2251,6,to,1.05,1.07,0.02
2251,7,a,1.07,1.07,0.0
2251,8,golden,1.07,2.0,0.93
2251,9,color,2.0,2.03,0.03
2252,0,then,0.0,0.06,0.06
2252,1,take,0.06,0.09,0.03
2252,2,it,0.09,1.0,0.91
2252,3,out,1.0,1.01,0.01
2252,4,of,1.01,1.02,0.01
2252,5,the,1.02,1.03,0.01
2252,6,roasting,1.03,1.07,0.04
2252,7,pan,1.07,1.08,0.01
2252,8,and,1.08,2.02,0.94
2252,9,put,2.02,2.04,0.02
2252,10,it,2.04,2.05,0.01
2252,11,into,2.05,2.06,0.01
2252,12,a,2.06,2.08,0.02
2252,13,casserole,2.08,3.04,0.96
2252,14,after,3.04,3.08,0.04
2252,15,sprinkling,3.08,4.05,0.97
2252,16,it,4.05,4.06,0.01
2252,17,with,4.06,4.08,0.02
2252,18,2,4.08,5.0,0.92
2252,19,oz,5.0,5.02,0.02
2252,20,of,5.02,5.04,0.02
2252,21,flour,5.04,5.08,0.04
2253,0,put,0.01,0.05,0.04
2253,1,into,0.05,0.07,0.02
2253,2,the,0.07,0.08,0.01
2253,3,oven,0.08,1.0,0.92
2253,4,again,1.0,1.02,0.02
2253,5,and,1.02,1.06,0.04
2253,6,cook,1.06,1.08,0.02
2253,7,for,1.08,2.0,0.92
2253,8,half,2.0,2.02,0.02
2253,9,an,2.02,2.03,0.01
2253,10,hour,2.03,2.04,0.01
2253,11,basting,2.04,3.01,0.97
2253,12,frequently,3.01,3.07,0.06
2253,13,with,3.07,3.08,0.01
2253,14,the,3.08,3.09,0.01
2253,15,original,3.09,4.04,0.95
2253,16,brine,4.04,4.08,0.04
2254,0,when,0.03,0.08,0.05
2254,1,done,0.08,1.01,0.93
2254,2,take,1.01,1.07,0.06
2254,3,the,1.07,1.08,0.01
2254,4,meat,1.08,2.0,0.92
2254,5,out,2.0,2.01,0.01
2254,6,of,2.01,2.02,0.01
2254,7,the,2.02,2.03,0.01
2254,8,sauce,2.03,2.07,0.04
2255,0,stream,0.0,0.06,0.06
2255,1,the,0.06,0.08,0.02
2255,2,sauce,0.08,1.01,0.93
2255,3,through,1.01,1.03,0.02
2255,4,a,1.03,1.03,0.0
2255,5,fine,1.03,1.06,0.03
2255,6,calendar,1.06,2.01,0.95
2255,7,and,2.01,2.04,0.03
2255,8,add,2.04,2.06,0.02
2255,9,a,2.06,2.06,0.0
2255,10,few,2.06,2.08,0.02
2255,11,raisins,2.08,3.0,0.92
2255,12,a,3.0,3.07,0.07
2255,13,piece,3.07,4.0,0.93
2255,14,of,4.0,4.01,0.01
2255,15,honey,4.01,4.04,0.03
2255,16,cake,4.04,4.08,0.04
2255,17,or,4.08,4.09,0.01
2255,18,ginger,4.09,5.03,0.94
2255,19,snaps,5.03,5.07,0.04
2255,20,and,5.07,6.01,0.94
2255,21,the,6.01,6.02,0.01
2255,22,meat,6.02,6.05,0.03
2255,23,of,6.05,6.06,0.01
2255,24,one,6.06,6.09,0.03
2255,25,fresh,6.09,7.01,0.92
2255,26,tomato,7.01,7.05,0.04
2256,0,seasoned,0.0,0.06,0.06
2256,1,with,0.06,0.07,0.01
2256,2,salt,0.07,0.09,0.02
2256,3,and,0.09,1.01,0.92
2256,4,pepper,1.01,1.02,0.01
2256,5,and,1.02,1.06,0.04
2256,6,a,1.06,1.07,0.01
2256,7,little,1.07,1.07,0.0
2256,8,sugar,1.07,2.01,0.94
2256,9,to,2.01,2.03,0.02
2256,10,taste,2.03,2.06,0.03
2257,0,The,0.0,0.03,0.03
2257,1,Hofbrau,0.03,0.08,0.05
2257,2,however,0.08,1.01,0.93
2257,3,is,1.01,1.04,0.03
2257,4,less,1.04,1.07,0.03
2257,5,distinctively,1.07,2.03,0.96
2257,6,German,2.03,2.09,0.06
2257,7,as,2.09,3.03,0.94
2257,8,the,3.03,3.04,0.01
2257,9,greater,3.04,3.08,0.04
2257,10,number,3.08,3.09,0.01
2257,11,of,3.09,4.01,0.92
2257,12,its,4.01,4.04,0.03
2257,13,patrons,4.04,4.08,0.04
2257,14,are,4.08,4.09,0.01
2257,15,Americans,4.09,5.06,0.97
2258,0,the,0.0,0.03,0.03
2258,1,specialty,0.03,0.07,0.04
2258,2,of,0.07,0.08,0.01
2258,3,The,0.08,0.09,0.01
2258,4,Hofbrau,0.09,1.04,0.95
2258,5,is,1.04,1.06,0.02
2258,6,a,1.06,1.08,0.02
2258,7,below,1.08,2.01,0.93
2258,8,knees,2.01,2.03,0.02
2258,9,and,2.03,2.09,0.06
2258,10,they,2.09,3.0,0.91
2258,11,have,3.0,3.04,0.04
2258,12,is,3.04,3.05,0.01
2258,13,a,3.05,3.06,0.01
2258,14,feature,3.06,4.0,0.94
2258,15,the,4.0,4.02,0.02
2258,16,shellfish,4.02,4.06,0.04
2258,17,cooked,4.06,5.0,0.94
2258,18,in,5.0,5.01,0.01
2258,19,several,5.01,5.05,0.04
2258,20,ways,5.05,5.05,0.0
2259,0,they,0.0,0.04,0.04
2259,1,also,0.04,0.06,0.02
2259,2,have,0.06,0.08,0.02
2259,3,is,0.08,1.02,0.94
2259,4,the,1.02,1.03,0.01
2259,5,chef,1.03,1.06,0.03
2259,6,in,1.06,1.06,0.0
2259,7,charge,1.06,2.0,0.94
2259,8,of,2.0,2.01,0.01
2259,9,the,2.01,2.02,0.01
2259,10,Abalone,2.02,2.07,0.05
2259,11,dishes,2.07,3.01,0.94
2259,12,Herbert,3.01,3.06,0.05
2259,13,formerly,3.06,4.03,0.97
2259,14,chef,4.03,4.06,0.03
2259,15,of,4.06,5.01,0.95
2259,16,one,5.01,5.03,0.02
2259,17,of,5.03,5.04,0.01
2259,18,the,5.04,5.05,0.01
2259,19,yacht,5.05,5.08,0.03
2259,20,clubs,5.08,6.01,0.93
2259,21,of,6.01,6.02,0.01
2259,22,the,6.02,6.03,0.01
2259,23,coast,6.03,6.06,0.03
2259,24,who,6.06,7.01,0.95
2259,25,claims,7.01,7.04,0.03
2259,26,to,7.04,7.05,0.01
2259,27,have,7.05,7.06,0.01
2259,28,the,7.06,7.08,0.02
2259,29,only,7.08,8.01,0.93
2259,30,proper,8.01,8.06,0.05
2259,31,recipe,8.06,9.0,0.94
2259,32,for,9.0,9.03,0.03
2259,33,making,9.03,9.05,0.02
2259,34,Abalone,9.05,10.0,0.95
2259,35,tender,10.0,10.05,0.05
2260,0,under,0.01,0.06,0.05
2260,1,ordinary,0.06,0.08,0.02
2260,2,circumstances,0.08,1.01,0.93
2260,3,and,1.01,2.0,0.99
2260,4,the,2.0,2.0,0.0
2260,5,Abalone,2.0,2.06,0.06
2260,6,is,2.06,2.07,0.01
2260,7,tough,2.07,3.0,0.93
2260,8,and,3.0,3.01,0.01
2260,9,unpalatable,3.01,3.08,0.07
2260,10,but,3.08,4.06,0.98
2260,11,after,4.06,4.09,0.03
2260,12,the,4.09,5.0,0.91
2260,13,Deft,5.0,5.03,0.03
2260,14,manipulation,5.03,5.06,0.03
2260,15,of,5.06,6.0,0.94
2260,16,Herbert,6.0,6.04,0.04
2260,17,they,6.04,6.06,0.02
2260,18,are,6.06,6.08,0.02
2260,19,tender,6.08,7.01,0.93
2260,20,and,7.01,7.03,0.02
2260,21,make,7.03,7.05,0.02
2260,22,a,7.05,7.06,0.01
2260,23,fine,7.06,8.0,0.94
2260,24,dish,8.0,8.03,0.03
2260,25,either,8.03,8.07,0.04
2260,26,fried,8.07,9.01,0.94
2260,27,as,9.01,9.06,0.05
2260,28,chowder,9.06,10.0,0.94
2260,29,or,10.0,10.02,0.02
2260,30,I'll,10.02,10.04,0.02
2260,31,Newburgh,10.04,10.09,0.05
2261,0,in,0.0,0.04,0.04
2261,1,addition,0.04,0.08,0.04
2261,2,to,0.08,0.09,0.01
2261,3,a,0.09,1.0,0.91
2261,4,baloneys,1.0,1.06,0.06
2261,5,of,1.06,1.07,0.01
2261,6,The,1.07,1.08,0.01
2261,7,Hofbrau,1.08,2.02,0.94
2261,8,makes,2.02,2.05,0.03
2261,9,a,2.05,2.05,0.0
2261,10,specialty,2.05,2.08,0.03
2261,11,of,2.08,3.04,0.96
2261,12,a,3.04,3.08,0.04
2261,13,little,3.08,4.0,0.92
2261,14,Oregon,4.0,4.04,0.04
2261,15,crawfish,4.04,4.07,0.03
2262,0,never,0.03,0.09,0.06
2262,1,drink,0.09,1.02,0.93
2262,2,any,1.02,1.04,0.02
2262,3,hard,1.04,1.07,0.03
2262,4,Liquors,1.07,2.02,0.95
2262,5,such,2.02,2.05,0.03
2262,6,as,2.05,2.06,0.01
2262,7,whiskey,2.06,3.01,0.95
2262,8,brandy,3.01,3.09,0.08
2262,9,gin,3.09,4.05,0.96
2262,10,or,4.05,4.08,0.03
2262,11,cocktails,4.08,5.05,0.97
2262,12,with,5.05,5.09,0.04
2262,13,oysters,5.09,6.04,0.95
2262,14,or,6.04,6.06,0.02
2262,15,clams,6.06,6.06,0.0
2262,16,as,6.06,7.03,0.97
2262,17,it,7.03,7.04,0.01
2262,18,is,7.04,7.06,0.02
2262,19,liable,7.06,7.08,0.02
2262,20,to,7.08,7.09,0.01
2262,21,upset,7.09,8.04,0.95
2262,22,you,8.04,8.05,0.01
2262,23,for,8.05,8.07,0.02
2262,24,the,8.07,8.08,0.01
2262,25,rest,8.08,9.0,0.92
2262,26,of,9.0,9.01,0.01
2262,27,the,9.01,9.02,0.01
2262,28,evening,9.02,9.04,0.02
2263,0,with,0.03,0.07,0.04
2263,1,soup,0.07,1.0,0.93
2263,2,and,1.0,1.0,0.0
2263,3,fish,1.0,1.03,0.03
2263,4,serve,1.03,1.08,0.05
2263,5,white,1.08,2.01,0.93
2263,6,wines,2.01,2.05,0.04
2263,7,such,2.05,3.01,0.96
2263,8,as,3.01,3.02,0.01
2263,9,Rhine,3.02,3.05,0.03
2263,10,wine,3.05,3.09,0.04
2263,11,so,3.09,4.02,0.93
2263,12,Darren,4.02,4.07,0.05
2263,13,or,4.07,5.0,0.93
2263,14,white,5.0,5.02,0.02
2263,15,burgundy,5.02,5.06,0.04
2264,0,with,0.03,0.08,0.05
2264,1,Andres,0.08,1.03,0.95
2264,2,serve,1.03,1.07,0.04
2264,3,clarets,1.07,2.02,0.95
2264,4,or,2.02,2.04,0.02
2264,5,other,2.04,2.07,0.03
2264,6,red,2.07,2.09,0.02
2264,7,wines,2.09,3.03,0.94
2264,8,such,3.03,3.07,0.04
2264,9,as,3.07,3.08,0.01
2264,10,Swiss,3.08,4.02,0.94
2264,11,Bordeaux,4.02,4.08,0.06
2264,12,Hungarian,4.08,5.09,1.01
2264,13,or,5.09,6.01,0.92
2264,14,Italian,6.01,6.06,0.05
2264,15,wines,6.06,7.0,0.94
2265,0,Austrian,0.03,1.01,0.98
2265,1,burgundy,1.01,1.06,0.05
2265,2,is,1.06,1.09,0.03
2265,3,one,1.09,2.01,0.92
2265,4,of,2.01,2.02,0.01
2265,5,the,2.02,2.02,0.0
2265,6,finest,2.02,2.06,0.04
2265,7,wines,2.06,3.0,0.94
2265,8,possessing,3.0,3.09,0.09
2265,9,rich,3.09,4.01,0.92
2265,10,flavor,4.01,4.05,0.04
2265,11,and,4.05,4.06,0.01
2265,12,fine,4.06,5.0,0.94
2265,13,perfume,5.0,5.05,0.05
2265,14,other,5.05,6.04,0.99
2265,15,burgundy,6.04,6.09,0.05
2265,16,czar,6.09,7.03,0.94
2266,0,Chablis,0.03,1.0,0.97
2266,1,a,1.0,1.06,0.06
2266,2,white,1.06,1.09,0.03
2266,3,burgundy,1.09,2.02,0.93
2266,4,dry,2.02,3.02,1.0
2266,5,end,3.02,3.05,0.03
2266,6,of,3.05,3.06,0.01
2266,7,agreeable,3.06,4.0,0.94
2266,8,aroma,4.0,4.05,0.05
2267,0,clarets,0.03,1.0,0.97
2267,1,are,1.0,1.02,0.02
2267,2,valued,1.02,1.06,0.04
2267,3,for,1.06,1.07,0.01
2267,4,their,1.07,1.07,0.0
2267,5,flavor,1.07,2.02,0.95
2267,6,and,2.02,2.06,0.04
2267,7,for,2.06,2.08,0.02
2267,8,their,2.08,3.0,0.92
2267,9,tonic,3.0,3.03,0.03
2267,10,properties,3.03,3.08,0.05
2268,0,German,0.03,0.09,0.06
2268,1,wines,0.09,1.03,0.94
2268,2,are,1.03,1.06,0.03
2268,3,of,1.06,1.07,0.01
2268,4,lighter,1.07,2.0,0.93
2268,5,character,2.0,2.05,0.05
2268,6,and,2.05,2.09,0.04
2268,7,are,2.09,3.0,0.91
2268,8,generally,3.0,3.02,0.02
2268,9,turn,3.02,3.08,0.06
2268,10,the,3.08,3.09,0.01
2268,11,Rhine,3.09,4.01,0.92
2268,12,wines,4.01,4.06,0.05
2269,0,hofheimer,0.01,0.09,0.08
2269,1,a,0.09,1.08,0.99
2269,2,light,1.08,2.01,0.93
2269,3,pleasing,2.01,2.06,0.05
2269,4,and,2.06,2.08,0.02
2269,5,wholesome,2.08,3.01,0.93
2269,6,wine,3.01,3.05,0.04
2270,0,dry,0.0,0.05,0.05
2270,1,end,0.05,0.08,0.03
2270,2,of,0.08,0.09,0.01
2270,3,magnificent,0.09,1.05,0.96
